user_id,brake_wear_pct,tyre_tread_mm,battery_soh_pct,oil_quality_pct,last_service_date
USR_00480,30.4,4.38,56.1,65.4,2024-03-18
USR_00481,25.8,4.68,76.0,51.8,2024-03-15
USR_00482,56.2,6.01,86.1,66.3,2025-03-16
USR_00483,36.4,5.82,90.8,54.0,2025-09-27
USR_00484,42.0,3.53,81.7,59.4,2024-05-14
USR_00485,50.7,4.58,100.0,94.7,2025-05-28
USR_00486,34.0,1.37,90.5,56.8,2025-01-19
USR_00487,31.3,3.22,82.6,37.9,2025-06-08
USR_00488,26.6,5.87,86.8,13.8,2024-07-10
USR_00489,57.8,5.78,87.7,27.5,2025-10-24
USR_00490,46.9,5.69,75.9,92.0,2025-02-21
USR_00491,81.5,6.07,79.2,21.2,2025-08-27
USR_00492,62.7,5.06,83.0,96.6,2025-08-30
USR_00493,64.3,5.04,85.2,56.6,2025-07-31
USR_00494,100.0,3.0,79.7,99.4,2025-04-05
USR_00495,15.5,5.15,97.0,47.1,2024-10-16
USR_00496,13.0,4.95,100.0,87.0,2024-08-16
USR_00497,58.0,5.83,90.2,84.9,2025-05-23
USR_00498,26.0,5.9,77.3,99.8,2025-09-13
USR_00499,48.7,5.54,84.1,77.2,2025-10-19
USR_00500,13.2,7.25,79.3,85.7,2024-08-30
USR_00501,38.6,3.46,86.5,13.9,2024-04-11
USR_00502,15.3,4.74,86.2,42.5,2024-09-02
USR_00503,28.4,2.76,91.4,19.2,2024-04-23
USR_00504,52.5,2.87,83.7,75.3,2024-05-21
USR_00505,23.4,6.4,98.3,58.0,2024-06-08
USR_00506,8.7,5.58,74.7,92.5,2024-11-29
USR_00507,48.2,2.73,87.2,30.7,2024-08-01
USR_00508,42.6,4.42,84.6,85.7,2024-02-25
USR_00509,47.6,4.61,87.6,33.3,2024-12-24
USR_00510,61.1,5.8,73.4,93.1,2024-04-17
USR_00511,18.9,3.83,85.1,95.1,2025-10-07
USR_00512,53.8,2.13,91.3,60.9,2025-10-15
USR_00513,65.9,6.95,81.4,66.7,2024-12-07
USR_00514,53.1,5.33,92.2,99.4,2025-07-29
USR_00515,43.6,6.65,75.0,57.5,2025-09-07
USR_00516,38.1,4.42,80.0,17.4,2024-02-08
USR_00517,38.7,4.84,80.0,82.9,2024-02-07
USR_00518,56.3,4.87,77.3,43.2,2025-04-13
USR_00519,8.6,8.0,79.9,89.0,2024-11-28
USR_00520,84.1,1.11,82.2,61.2,2025-08-04
USR_00521,50.0,3.59,84.3,95.3,2024-04-28
USR_00522,27.5,5.19,68.9,51.6,2025-01-27
USR_00523,28.2,5.12,85.9,95.4,2025-04-14
USR_00524,33.0,0.99,83.1,95.9,2024-07-29
USR_00525,30.3,2.76,77.1,87.0,2024-08-23
USR_00526,48.2,1.03,90.1,82.0,2024-05-02
USR_00527,70.8,2.14,81.2,44.8,2025-08-25
USR_00528,34.4,5.13,77.2,91.4,2024-04-08
USR_00529,79.1,4.11,61.4,20.8,2025-03-06
USR_00530,31.4,6.41,73.5,40.3,2025-10-29
USR_00531,49.8,5.78,74.7,17.0,2024-06-28
USR_00532,64.6,1.51,90.4,63.2,2024-12-17
USR_00533,31.2,4.4,83.2,20.2,2024-12-01
USR_00534,25.0,7.12,92.0,79.3,2024-05-03
USR_00535,21.9,3.91,90.3,24.4,2025-11-16
USR_00536,46.0,5.4,89.4,13.4,2025-12-08
USR_00537,54.2,4.94,92.1,46.1,2024-12-11
USR_00538,40.4,1.35,87.2,93.1,2025-05-11
USR_00539,39.0,1.73,72.0,56.3,2024-11-21
USR_00540,40.5,2.64,86.1,64.9,2025-12-06
USR_00541,47.7,1.78,86.8,52.5,2025-01-19
USR_00542,27.4,5.36,97.4,28.7,2024-08-17
USR_00543,44.3,3.56,100.0,17.9,2025-10-24
USR_00544,8.1,3.5,83.3,83.2,2024-12-30
USR_00545,59.3,3.58,80.7,59.9,2024-10-20
USR_00546,70.6,1.56,81.5,85.3,2025-06-25
USR_00547,46.5,4.87,83.2,89.1,2024-09-18
USR_00548,19.0,1.68,97.9,60.9,2025-04-08
USR_00549,43.5,3.3,93.6,49.0,2025-11-19
USR_00550,31.7,3.82,79.9,47.8,2024-10-12
USR_00551,42.8,4.0,88.3,96.0,2024-10-04
USR_00552,32.1,3.39,71.5,63.8,2024-07-27
USR_00553,51.0,1.18,79.0,58.2,2025-04-15
USR_00554,14.6,3.52,95.5,98.3,2025-01-27
USR_00555,31.3,3.31,81.4,49.8,2024-03-12
USR_00556,21.7,6.94,93.2,46.0,2024-02-21
USR_00557,49.2,3.01,73.6,82.3,2025-02-01
USR_00558,79.7,3.6,85.2,77.5,2025-05-04
USR_00559,59.3,5.36,80.3,50.0,2025-05-28
USR_00560,52.9,2.39,76.1,47.1,2024-09-13
USR_00561,25.3,3.22,76.4,88.0,2024-12-16
USR_00562,70.9,4.4,99.3,34.6,2025-09-07
USR_00563,24.1,3.73,89.6,31.4,2025-03-26
USR_00564,38.4,3.02,85.1,83.4,2025-04-08
USR_00565,61.1,4.09,73.0,94.3,2024-11-08
USR_00566,33.1,6.05,84.9,39.9,2024-04-20
USR_00567,40.0,7.23,75.8,27.6,2025-05-20
USR_00568,58.3,2.46,92.8,43.2,2025-02-21
USR_00569,20.0,4.23,80.4,17.0,2025-08-29
USR_00570,37.2,4.2,59.7,14.6,2024-01-17
USR_00571,35.4,4.01,92.5,91.6,2025-08-05
USR_00572,41.7,4.25,75.3,26.4,2024-03-12
USR_00573,43.5,1.61,89.0,18.8,2025-01-13
USR_00574,33.4,3.56,92.7,35.1,2024-03-09
USR_00575,20.8,3.78,81.3,21.1,2025-12-08
USR_00576,19.1,4.1,100.0,59.5,2024-08-18
USR_00577,35.7,4.42,82.3,35.8,2024-03-10
USR_00578,52.2,4.88,69.6,78.8,2025-04-04
USR_00579,59.7,2.76,90.4,48.1,2025-02-12
USR_00580,29.2,1.06,100.0,22.3,2024-09-23
USR_00581,30.8,3.32,73.5,67.9,2024-07-21
USR_00582,32.7,2.33,87.6,29.4,2024-12-09
USR_00583,27.6,4.75,86.9,53.4,2025-09-16
USR_00584,29.8,3.96,89.4,17.2,2025-02-08
USR_00585,74.0,3.05,79.4,39.3,2024-08-08
USR_00586,46.4,3.2,62.1,43.8,2024-03-18
USR_00587,38.3,4.28,83.0,52.2,2025-01-25
USR_00588,42.1,4.3,85.8,33.2,2024-06-27
USR_00589,20.8,4.7,89.1,86.4,2025-05-19
USR_00590,24.3,2.37,91.3,53.0,2024-08-10
USR_00591,29.3,8.0,86.3,81.0,2025-06-23
USR_00592,29.6,2.96,91.1,33.6,2025-11-30
USR_00593,51.3,1.36,83.2,71.6,2025-09-08
USR_00594,85.0,2.83,100.0,11.2,2024-09-12
USR_00595,28.8,3.53,94.6,45.9,2025-04-21
USR_00596,49.2,4.53,88.8,39.1,2024-02-16
USR_00597,19.6,3.14,83.4,24.9,2025-12-01
USR_00598,26.9,3.52,70.3,60.7,2025-02-15
USR_00599,42.0,3.28,80.7,27.2,2025-06-03
USR_00600,52.1,6.03,77.5,75.0,2024-02-28
USR_00601,32.7,5.58,87.9,88.0,2025-07-20
USR_00602,53.0,5.33,98.3,21.6,2024-03-21
USR_00603,62.5,3.24,97.2,70.3,2025-10-18
USR_00604,53.2,3.68,91.2,75.8,2025-06-07
USR_00605,21.1,4.18,72.6,18.2,2024-09-19
USR_00606,71.8,3.93,83.4,29.8,2025-11-21
USR_00607,23.6,2.88,99.8,78.4,2024-09-30
USR_00608,14.8,4.29,80.0,75.0,2024-11-11
USR_00609,30.8,4.73,83.4,32.6,2025-09-25
USR_00610,25.7,3.61,84.6,14.1,2024-02-09
USR_00611,58.7,2.83,87.6,45.2,2025-01-21
USR_00612,28.6,6.66,100.0,30.4,2025-07-10
USR_00613,33.5,6.45,98.6,38.3,2025-11-20
USR_00614,45.1,3.83,79.0,97.8,2025-12-05
USR_00615,36.5,3.36,80.9,53.9,2025-03-14
USR_00616,12.0,2.09,81.4,71.6,2024-09-01
USR_00617,72.8,0.5,69.0,41.5,2024-04-03
USR_00618,43.3,4.87,93.8,62.3,2024-11-04
USR_00619,22.8,4.9,66.2,90.6,2025-08-11
USR_00620,31.4,4.45,99.5,68.2,2024-12-18
USR_00621,69.8,2.67,100.0,66.8,2025-09-20
USR_00622,55.3,5.02,81.7,93.0,2025-02-27
USR_00623,38.0,4.64,89.0,11.2,2025-07-08
USR_00624,43.2,1.43,86.8,28.1,2024-10-27
USR_00625,26.1,2.27,94.3,66.3,2024-10-16
USR_00626,42.9,5.85,90.7,18.9,2024-06-12
USR_00627,52.4,5.73,66.2,44.9,2024-10-05
USR_00628,37.1,6.04,78.5,17.2,2024-05-30
USR_00629,88.1,1.49,80.5,36.8,2024-10-10
USR_00630,59.6,3.45,89.6,68.4,2024-04-06
USR_00631,33.3,4.92,86.4,68.5,2025-01-09
USR_00632,22.2,5.01,89.2,88.3,2025-04-01
USR_00633,9.9,4.34,86.9,12.6,2024-04-03
USR_00634,57.5,4.17,100.0,88.1,2025-12-12
USR_00635,52.7,2.37,77.4,22.9,2025-11-03
USR_00636,20.1,3.8,87.8,21.2,2024-11-01
USR_00637,35.0,3.43,80.7,28.4,2025-09-06
USR_00638,14.8,5.39,75.6,97.2,2024-02-22
USR_00639,38.0,5.1,90.1,40.1,2025-11-27
USR_00640,58.0,4.67,85.3,89.6,2024-07-29
USR_00641,21.4,4.24,78.1,11.6,2024-02-26
USR_00642,54.6,2.35,78.2,67.5,2025-08-15
USR_00643,59.9,4.47,90.9,47.7,2025-05-31
USR_00644,47.9,4.71,75.3,81.4,2025-07-09
USR_00645,62.8,3.63,88.8,72.3,2024-09-20
USR_00646,38.4,1.65,84.5,82.6,2025-01-10
USR_00647,56.5,1.32,86.1,30.1,2025-04-02
USR_00648,21.5,1.55,94.7,70.2,2025-09-03
USR_00649,37.7,8.0,100.0,84.7,2024-03-19
USR_00650,60.2,5.31,86.9,15.3,2024-05-17
USR_00651,26.7,4.53,83.3,28.3,2024-10-12
USR_00652,22.1,3.67,77.5,93.3,2025-07-22
USR_00653,30.1,1.72,74.2,77.9,2024-06-25
USR_00654,52.6,4.84,74.5,35.2,2025-06-25
USR_00655,28.3,2.36,80.4,71.9,2025-06-24
USR_00656,24.8,3.73,100.0,35.4,2024-05-24
USR_00657,41.7,3.88,83.1,38.0,2024-08-06
USR_00658,36.9,3.06,78.3,24.7,2025-10-31
USR_00659,37.8,6.57,100.0,87.4,2024-09-29
USR_00660,38.9,1.3,87.7,33.6,2024-11-23
USR_00661,24.6,0.5,77.0,91.0,2025-10-22
USR_00662,35.9,4.52,89.4,37.8,2024-07-26
USR_00663,45.1,5.12,96.4,28.7,2025-03-19
USR_00664,31.6,4.2,92.4,77.6,2025-01-15
USR_00665,44.4,1.99,83.6,65.0,2025-12-11
USR_00666,50.6,4.37,93.6,32.3,2024-06-29
USR_00667,68.3,6.1,80.1,54.3,2024-05-13
USR_00668,30.8,4.02,95.1,40.6,2024-06-28
USR_00669,58.9,3.7,86.1,45.4,2025-05-27
USR_00670,82.8,2.49,82.0,85.6,2025-10-31
USR_00671,40.7,4.63,63.2,94.7,2024-04-23
USR_00672,37.8,3.43,100.0,32.0,2025-08-05
USR_00673,62.6,1.88,96.2,84.0,2025-03-05
USR_00674,28.5,4.96,88.7,83.4,2024-01-28
USR_00675,62.7,6.53,88.1,30.7,2024-07-24
USR_00676,12.5,4.53,93.2,76.6,2024-11-23
USR_00677,28.2,5.44,90.6,84.8,2025-02-27
USR_00678,35.3,2.52,88.2,66.5,2025-09-11
USR_00679,34.6,4.3,71.2,23.2,2024-05-14
USR_00680,54.3,6.0,88.1,60.1,2024-01-24
USR_00681,35.4,5.89,81.5,55.2,2025-03-13
USR_00682,67.5,1.04,75.9,60.8,2025-09-22
USR_00683,29.3,4.83,78.8,64.7,2024-06-18
USR_00684,44.1,3.36,82.8,98.8,2025-03-03
USR_00685,31.8,4.27,89.7,45.5,2024-05-30
USR_00686,13.6,7.0,88.6,92.1,2024-07-04
USR_00687,19.1,2.3,100.0,42.8,2024-11-28
USR_00688,37.7,0.5,82.0,54.9,2025-02-12
USR_00689,44.8,2.26,92.3,97.2,2025-04-11
USR_00690,13.2,7.52,100.0,47.0,2024-04-18
USR_00691,38.0,4.37,82.4,32.6,2025-08-03
USR_00692,58.0,2.8,100.0,62.1,2025-10-01
USR_00693,39.8,3.28,83.7,70.2,2025-05-09
USR_00694,57.1,3.6,82.5,57.8,2024-09-15
USR_00695,50.7,3.1,100.0,70.4,2025-08-04
USR_00696,49.1,1.27,99.9,57.5,2024-08-06
USR_00697,10.7,5.85,85.9,36.7,2024-09-25
USR_00698,25.1,3.43,85.3,35.1,2024-09-23
USR_00699,37.0,3.71,84.6,11.2,2024-11-09
USR_00700,32.6,3.77,85.6,91.2,2024-04-06
USR_00701,44.4,7.51,86.0,58.4,2024-09-07
USR_00702,23.6,4.38,84.5,27.0,2025-02-17
USR_00703,66.3,5.01,90.3,59.7,2024-08-01
USR_00704,36.5,2.26,90.3,37.6,2025-01-10
USR_00705,36.8,3.8,78.8,58.5,2024-09-22
USR_00706,59.8,4.4,92.6,81.6,2025-10-20
USR_00707,40.2,5.31,69.2,62.5,2025-10-23
USR_00708,56.0,3.28,87.5,76.6,2025-01-17
USR_00709,12.3,4.99,89.9,70.7,2025-09-01
USR_00710,19.2,5.94,82.0,64.0,2025-11-20
USR_00711,31.5,4.34,82.2,96.2,2025-07-07
USR_00712,46.0,8.0,94.8,55.3,2025-11-13
USR_00713,36.5,5.42,100.0,43.2,2025-11-04
USR_00714,61.4,0.51,73.0,72.1,2024-08-14
USR_00715,47.6,1.66,81.5,60.4,2025-03-29
USR_00716,18.3,2.47,81.6,89.7,2025-02-19
USR_00717,65.9,2.83,92.7,46.6,2024-03-16
USR_00718,61.3,4.47,84.8,70.6,2024-02-09
USR_00719,48.0,3.17,85.4,92.2,2024-01-25
USR_00720,22.0,5.49,88.6,17.2,2025-07-21
USR_00721,46.7,4.71,92.4,46.6,2025-03-18
USR_00722,43.0,5.09,100.0,58.8,2024-08-05
USR_00723,55.3,5.24,74.6,90.7,2025-02-28
USR_00724,23.5,4.08,86.9,55.1,2025-12-07
USR_00725,10.2,4.48,92.3,90.1,2025-08-17
USR_00726,45.7,3.55,96.6,39.5,2025-11-11
USR_00727,9.9,5.71,94.8,83.8,2025-02-14
USR_00728,25.5,5.24,81.5,77.6,2024-11-25
USR_00729,35.3,6.99,90.5,44.5,2024-10-03
USR_00730,17.7,5.2,100.0,72.5,2024-04-08
USR_00731,52.8,3.96,84.6,62.2,2025-08-25
USR_00732,22.7,6.42,82.7,90.3,2024-07-26
USR_00733,87.3,3.31,96.0,89.9,2024-05-25
USR_00734,21.1,1.72,90.6,47.0,2024-09-01
USR_00735,54.5,3.77,71.8,32.4,2025-02-21
USR_00736,23.9,4.52,74.7,58.6,2025-08-11
USR_00737,65.2,2.48,83.6,42.9,2025-01-09
USR_00738,56.9,3.38,70.2,56.8,2025-09-29
USR_00739,21.6,2.73,82.8,95.4,2024-09-11
USR_00740,33.8,2.5,95.1,31.6,2025-05-06
USR_00741,14.5,3.36,86.8,79.0,2025-08-30
USR_00742,35.5,4.69,100.0,41.1,2024-08-12
USR_00743,32.1,3.85,67.9,80.7,2024-08-25
USR_00744,30.3,5.05,86.8,33.1,2025-08-15
USR_00745,19.2,3.44,82.4,78.8,2024-02-21
USR_00746,89.6,0.5,54.0,78.7,2024-04-03
USR_00747,42.9,3.98,86.5,98.5,2025-12-08
USR_00748,38.3,3.75,75.6,39.8,2024-09-29
USR_00749,39.8,2.87,70.8,10.1,2025-01-25
USR_00750,65.1,0.5,84.1,52.1,2025-06-03
USR_00751,36.6,3.89,77.2,30.9,2024-02-09
USR_00752,29.3,6.61,81.7,91.7,2025-01-07
USR_00753,48.9,6.04,62.4,29.1,2025-11-14
USR_00754,30.8,5.78,69.7,11.7,2025-12-13
USR_00755,59.9,1.31,79.1,93.3,2024-05-23
USR_00756,5.6,7.12,81.1,47.1,2025-01-05
USR_00757,33.8,3.38,100.0,77.0,2024-11-28
USR_00758,25.1,5.86,95.2,45.8,2025-05-09
USR_00759,44.8,3.22,87.2,38.2,2025-09-20
USR_00760,28.8,4.32,88.5,37.0,2025-03-07
USR_00761,68.5,6.25,71.5,82.0,2024-11-15
USR_00762,56.0,6.68,82.3,16.0,2024-08-29
USR_00763,53.2,2.71,89.8,16.5,2024-10-28
USR_00764,36.1,6.0,93.4,22.2,2025-06-15
USR_00765,42.5,5.09,99.1,29.7,2025-05-29
USR_00766,14.0,2.88,86.5,44.0,2024-09-24
USR_00767,20.1,2.84,100.0,10.9,2025-10-30
USR_00768,50.6,2.72,100.0,83.9,2024-11-13
USR_00769,58.0,1.99,95.5,33.9,2024-03-06
USR_00770,20.3,3.49,100.0,17.8,2024-02-26
USR_00771,29.0,5.25,87.0,17.8,2024-09-10
USR_00772,32.4,3.37,94.2,65.5,2024-05-16
USR_00773,56.3,3.82,100.0,97.9,2024-02-22
USR_00774,65.5,5.63,70.8,16.8,2024-08-19
USR_00775,29.0,1.23,82.9,25.1,2024-08-20
USR_00776,29.5,5.05,99.0,20.4,2024-12-14
USR_00777,15.5,6.17,88.2,41.3,2025-02-05
USR_00778,26.6,4.68,77.0,30.9,2024-03-23
USR_00779,20.6,4.54,75.9,87.9,2025-06-23
USR_00780,46.1,4.91,87.0,58.5,2025-09-21
USR_00781,22.5,5.56,100.0,61.7,2024-08-22
USR_00782,20.2,4.57,75.8,16.7,2025-06-23
USR_00783,30.1,2.67,53.5,72.5,2025-03-07
USR_00784,25.4,5.42,75.3,40.7,2025-04-30
USR_00785,32.2,4.53,74.3,50.0,2024-06-28
USR_00786,28.4,5.01,81.9,81.7,2024-01-21
USR_00787,29.0,4.23,86.3,15.5,2024-11-18
USR_00788,16.7,4.19,91.3,74.3,2025-09-09
USR_00789,31.4,4.87,91.8,90.8,2025-03-30
USR_00790,53.6,6.02,88.2,77.8,2025-01-09
USR_00791,59.7,2.45,97.7,77.4,2024-12-29
USR_00792,40.6,4.99,100.0,67.5,2024-02-21
USR_00793,54.7,5.55,84.5,79.0,2024-11-06
USR_00794,23.5,0.77,98.8,96.2,2025-05-28
USR_00795,61.7,0.5,72.2,18.6,2024-12-11
USR_00796,24.6,5.68,82.8,35.6,2025-07-12
USR_00797,37.7,2.78,81.2,31.8,2025-05-31
USR_00798,36.4,4.71,96.4,54.2,2024-12-05
USR_00799,22.5,6.34,100.0,22.1,2025-05-02
USR_00800,23.6,4.85,75.8,45.1,2025-11-09
USR_00801,15.4,3.01,81.2,54.5,2024-06-18
USR_00802,30.3,3.73,91.2,38.4,2024-04-13
USR_00803,29.2,2.36,74.8,53.9,2025-08-25
USR_00804,23.2,3.52,100.0,30.6,2024-06-08
USR_00805,35.6,5.47,100.0,31.5,2025-02-15
USR_00806,30.6,6.68,82.9,70.6,2024-07-20
USR_00807,26.3,3.16,93.3,31.9,2025-09-12
USR_00808,49.6,2.01,86.6,82.3,2025-08-27
USR_00809,65.0,3.78,100.0,62.5,2024-12-23
USR_00810,23.6,2.34,86.5,22.4,2025-05-06
USR_00811,83.3,0.93,72.3,98.6,2024-10-21
USR_00812,72.1,4.32,76.4,81.4,2024-03-08
USR_00813,27.3,1.95,83.3,39.7,2024-05-27
USR_00814,52.7,4.57,75.2,43.4,2024-12-31
USR_00815,72.8,4.28,78.6,93.1,2025-10-08
USR_00816,43.5,5.32,86.7,31.7,2025-01-31
USR_00817,33.9,3.11,86.9,53.2,2024-06-25
USR_00818,42.4,3.83,95.3,94.0,2025-02-11
USR_00819,56.5,2.64,86.4,61.4,2025-06-24
USR_00820,38.5,3.85,76.5,75.6,2024-01-16
USR_00821,47.9,5.21,100.0,51.1,2025-10-30
USR_00822,18.0,4.13,91.6,10.9,2025-11-29
USR_00823,15.8,3.8,73.8,57.9,2025-02-18
USR_00824,31.2,6.01,80.0,21.2,2025-04-19
USR_00825,56.3,2.8,69.5,25.0,2025-05-21
USR_00826,31.4,4.71,83.9,72.2,2024-09-23
USR_00827,23.6,4.28,63.9,77.1,2024-12-21
USR_00828,51.4,3.5,81.4,74.8,2024-08-21
USR_00829,27.9,5.3,88.1,79.0,2025-04-05
USR_00830,11.9,6.29,91.0,38.9,2024-05-20
USR_00831,18.8,4.99,81.2,80.9,2024-04-26
USR_00832,29.5,3.98,89.6,62.0,2025-12-07
USR_00833,15.0,3.04,86.3,39.1,2025-05-27
USR_00834,37.0,2.83,79.7,65.6,2025-05-04
USR_00835,74.0,4.24,87.0,34.3,2024-12-21
USR_00836,50.1,0.5,61.1,38.6,2025-04-10
USR_00837,51.3,3.64,84.2,99.2,2025-06-07
USR_00838,27.7,4.48,85.3,22.6,2025-02-22
USR_00839,49.4,2.65,81.1,76.8,2025-11-13
USR_00840,23.7,3.81,80.1,33.5,2025-03-20
USR_00841,70.5,2.97,84.2,74.7,2025-08-02
USR_00842,28.5,5.03,88.4,82.4,2025-11-12
USR_00843,35.4,4.71,77.6,79.7,2024-02-20
USR_00844,19.0,2.28,82.1,45.1,2024-03-29
USR_00845,56.9,4.47,62.8,97.3,2025-09-26
USR_00846,58.9,3.78,100.0,29.8,2024-11-23
USR_00847,30.3,3.77,80.6,24.7,2025-07-16
USR_00848,36.4,6.61,86.1,32.5,2024-01-22
USR_00849,44.9,2.7,85.7,21.7,2025-11-04
USR_00850,24.1,5.49,90.8,74.6,2024-11-18
USR_00851,27.3,4.21,97.2,45.6,2024-02-06
USR_00852,33.8,1.59,96.8,90.1,2024-07-29
USR_00853,47.0,3.91,78.5,69.0,2025-11-05
USR_00854,47.3,5.49,82.4,92.7,2025-07-30
USR_00855,47.8,3.66,80.2,19.5,2024-08-26
USR_00856,55.8,2.91,97.7,26.5,2025-11-12
USR_00857,45.8,3.63,81.3,58.4,2024-04-23
USR_00858,19.8,2.51,77.2,46.0,2024-07-06
USR_00859,28.8,5.44,78.7,71.7,2025-03-07
USR_00860,48.9,4.34,78.7,33.6,2024-10-03
USR_00861,20.2,1.81,87.2,33.1,2025-07-16
USR_00862,20.2,0.5,84.1,62.5,2025-04-25
USR_00863,48.9,6.03,70.7,39.9,2024-07-21
USR_00864,98.1,2.83,87.2,92.0,2024-07-27
USR_00865,40.2,0.63,89.5,56.0,2025-06-25
USR_00866,42.9,4.23,72.2,77.6,2024-04-22
USR_00867,48.4,4.06,87.1,91.0,2025-10-21
USR_00868,18.4,3.46,83.9,67.5,2025-12-08
USR_00869,29.4,4.5,79.6,15.5,2025-10-09
USR_00870,26.6,5.59,83.2,69.9,2024-02-15
USR_00871,46.4,4.24,89.4,38.7,2025-06-01
USR_00872,68.2,0.97,77.1,88.1,2024-11-05
USR_00873,65.7,3.03,90.5,25.8,2025-08-29
USR_00874,22.0,5.17,100.0,92.7,2025-06-26
USR_00875,21.9,1.71,83.8,30.1,2024-10-03
USR_00876,29.8,3.07,85.9,33.2,2024-10-27
USR_00877,25.1,2.88,92.8,48.2,2024-10-13
USR_00878,61.0,1.79,86.6,72.1,2025-06-28
USR_00879,18.5,5.35,83.0,97.4,2025-03-22
USR_00880,35.6,5.59,70.9,82.7,2024-04-26
USR_00881,59.2,3.15,80.1,79.8,2024-01-18
USR_00882,44.5,4.79,88.3,15.7,2025-10-27
USR_00883,17.4,5.02,79.5,68.6,2024-09-07
USR_00884,14.7,3.52,74.0,18.2,2025-05-01
USR_00885,15.5,6.7,80.7,50.7,2025-09-05
USR_00886,38.1,3.48,90.6,84.5,2024-07-29
USR_00887,67.7,7.41,78.3,87.5,2025-06-23
USR_00888,43.8,3.81,78.8,73.6,2025-03-15
USR_00889,24.3,5.65,84.9,75.3,2025-08-14
USR_00890,68.0,3.62,78.9,84.9,2025-01-23
USR_00891,30.7,2.85,83.9,59.0,2024-02-10
USR_00892,43.0,7.5,82.3,65.6,2025-07-17
USR_00893,24.4,3.15,99.4,16.8,2025-10-02
USR_00894,31.0,5.92,85.0,14.5,2024-12-06
USR_00895,36.7,5.3,83.6,58.9,2025-11-25
USR_00896,34.4,1.27,94.8,85.9,2024-04-06
USR_00897,11.9,4.23,100.0,71.7,2024-03-07
USR_00898,57.6,3.24,92.4,36.4,2024-07-30
USR_00899,25.3,2.83,82.8,37.7,2025-07-27
USR_00900,18.2,4.38,67.5,70.4,2025-10-18
USR_00901,49.0,5.49,100.0,58.0,2024-10-28
USR_00902,53.4,1.5,70.7,45.5,2024-03-22
USR_00903,42.5,2.55,80.9,65.5,2024-09-29
USR_00904,50.0,5.48,99.5,61.6,2025-07-08
USR_00905,71.4,4.85,76.2,84.4,2025-03-10
USR_00906,42.7,4.05,83.9,53.0,2024-05-16
USR_00907,43.2,1.62,71.4,83.2,2024-03-06
USR_00908,53.8,4.34,100.0,47.2,2024-05-27
USR_00909,37.8,3.37,73.6,67.5,2024-03-16
USR_00910,8.1,3.74,83.9,89.7,2024-11-30
USR_00911,20.2,6.0,93.6,13.3,2025-02-23
USR_00912,58.8,2.89,93.7,70.9,2025-11-05
USR_00913,22.3,3.96,85.6,72.3,2024-09-03
USR_00914,69.4,2.62,74.7,96.6,2024-09-27
USR_00915,58.2,3.45,84.3,53.5,2024-12-30
USR_00916,24.2,1.25,82.2,81.2,2025-06-18
USR_00917,32.7,0.5,97.2,83.4,2025-08-05
USR_00918,29.7,2.63,78.6,72.9,2025-10-20
USR_00919,54.8,2.83,75.3,86.7,2025-07-20
USR_00920,30.6,1.73,77.2,84.4,2025-01-04
USR_00921,45.2,2.25,73.8,34.7,2025-05-05
USR_00922,17.0,4.11,84.7,35.7,2024-03-14
USR_00923,39.6,6.17,75.1,50.7,2024-07-09
USR_00924,32.9,1.07,87.6,42.3,2025-02-16
USR_00925,14.2,4.35,91.5,92.7,2025-11-18
USR_00926,21.2,1.73,100.0,47.1,2025-11-03
USR_00927,46.0,0.5,71.5,25.2,2024-12-01
USR_00928,35.8,5.81,67.1,38.5,2024-03-06
USR_00929,29.6,5.05,91.0,47.4,2024-07-08
USR_00930,33.1,5.46,100.0,10.4,2024-10-01
USR_00931,18.7,4.89,79.2,28.0,2024-07-08
USR_00932,35.0,4.92,87.0,45.9,2025-08-27
USR_00933,32.5,3.87,98.6,48.2,2024-11-24
USR_00934,44.0,5.72,91.2,44.4,2024-02-04
USR_00935,66.5,2.45,69.6,51.9,2024-10-07
USR_00936,22.9,4.39,86.5,46.8,2025-05-22
USR_00937,51.7,4.89,71.2,55.4,2025-11-14
USR_00938,69.8,4.84,91.9,45.6,2024-01-29
USR_00939,17.4,4.93,88.9,53.1,2025-06-22
USR_00940,51.3,3.09,78.2,79.4,2024-02-17
USR_00941,24.3,4.18,95.1,16.6,2025-01-12
USR_00942,45.7,6.32,87.3,95.9,2025-07-18
USR_00943,27.9,1.83,92.4,65.3,2024-12-27
USR_00944,26.4,4.58,50.1,89.3,2025-02-02
USR_00945,35.9,2.91,86.6,27.8,2024-08-19
USR_00946,76.3,2.45,100.0,57.6,2025-06-07
USR_00947,26.5,6.61,85.8,31.3,2025-08-06
USR_00948,81.8,3.85,77.4,68.6,2025-02-28
USR_00949,27.8,3.74,75.8,74.6,2024-04-17
USR_00950,42.3,4.2,83.2,66.8,2024-06-21
USR_00951,34.2,6.11,81.9,23.3,2025-12-05
USR_00952,42.6,3.87,81.0,41.7,2025-12-12
USR_00953,45.4,2.99,91.7,12.0,2024-09-14
USR_00954,47.9,3.53,82.3,94.7,2024-05-10
USR_00955,9.8,4.73,100.0,57.7,2024-03-09
USR_00956,26.1,3.55,84.5,63.0,2025-01-04
USR_00957,54.8,6.21,87.5,84.6,2024-12-29
USR_00958,24.9,2.8,99.3,59.0,2025-05-16
USR_00959,36.0,2.62,100.0,26.4,2025-06-08
USR_00960,21.8,7.03,68.6,14.5,2024-10-06
