user_id,age,annual_mileage,night_driving_pct,weekend_driving_pct,fatigue_score,assigned_village
USR_00467,34,2591,0.129,0.161,0.9,weekend_warriors
USR_00468,34,6082,0.024,0.196,0.7,safe_commuters
USR_00469,39,15827,0.227,0.288,3.2,safe_commuters
USR_00470,81,33714,0.173,0.372,2.1,safe_commuters
USR_00471,82,4591,0.198,0.355,3.2,weekend_warriors
USR_00472,48,7307,0.023,0.215,3.0,safe_commuters
USR_00473,20,19738,0.475,0.249,4.3,young_pros
USR_00474,80,7053,0.248,0.414,0.9,safe_commuters
USR_00475,22,17707,0.399,0.268,3.8,young_pros
USR_00476,78,2976,0.405,0.251,1.1,weekend_warriors
USR_00477,24,11337,0.299,0.359,1.1,young_pros
USR_00478,40,7194,0.195,0.078,2.1,safe_commuters
USR_00479,42,4345,0.471,0.429,2.3,weekend_warriors
USR_00480,28,6610,0.005,0.254,9.3,safe_commuters
USR_00481,57,7448,0.002,0.352,1.4,safe_commuters
USR_00482,38,4716,0.147,0.342,2.6,weekend_warriors
USR_00483,58,6085,0.157,0.195,4.0,safe_commuters
USR_00484,81,14698,0.027,0.22,4.4,safe_commuters
USR_00485,51,4377,0.129,0.113,6.6,weekend_warriors
USR_00486,84,23583,0.146,0.281,2.8,safe_commuters
USR_00487,18,2196,0.154,0.218,3.0,young_pros
USR_00488,28,3912,0.393,0.406,1.7,weekend_warriors
USR_00489,71,4237,0.174,0.157,4.9,weekend_warriors
USR_00490,74,4381,0.226,0.273,2.6,weekend_warriors
USR_00491,83,7857,0.409,0.264,0.8,night_owls
USR_00492,18,8477,0.123,0.296,1.2,young_pros
USR_00493,78,7636,0.08,0.334,1.7,safe_commuters
USR_00494,49,53805,0.091,0.184,4.4,safe_commuters
USR_00495,23,8484,0.02,0.22,1.6,young_pros
USR_00496,80,9221,0.044,0.354,1.3,safe_commuters
USR_00497,81,10688,0.26,0.425,1.9,safe_commuters
USR_00498,51,2945,0.111,0.27,2.4,weekend_warriors
USR_00499,22,3174,0.512,0.326,1.6,young_pros
USR_00500,50,6578,0.125,0.253,0.6,safe_commuters
USR_00501,80,9637,0.252,0.301,3.1,safe_commuters
USR_00502,55,7465,0.099,0.145,4.4,safe_commuters
USR_00503,31,8494,0.274,0.171,2.1,safe_commuters
USR_00504,41,15567,0.085,0.324,3.1,safe_commuters
USR_00505,61,4653,0.345,0.304,1.4,weekend_warriors
USR_00506,36,3290,0.165,0.305,1.6,weekend_warriors
USR_00507,73,6900,0.051,0.335,3.0,safe_commuters
USR_00508,33,7235,0.205,0.398,6.1,safe_commuters
USR_00509,26,10976,0.023,0.456,5.6,safe_commuters
USR_00510,53,13670,0.224,0.25,1.9,safe_commuters
USR_00511,50,7109,0.681,0.254,2.7,night_owls
USR_00512,78,19923,0.083,0.163,4.2,safe_commuters
USR_00513,34,5853,0.258,0.219,8.8,safe_commuters
USR_00514,76,2533,0.003,0.336,4.6,weekend_warriors
USR_00515,80,10458,0.122,0.248,2.8,safe_commuters
USR_00516,81,8349,0.53,0.155,0.4,night_owls
USR_00517,82,13877,0.028,0.251,2.9,safe_commuters
USR_00518,20,9982,0.105,0.314,4.2,young_pros
USR_00519,63,2744,0.015,0.328,3.9,weekend_warriors
USR_00520,71,30429,0.186,0.407,3.5,safe_commuters
USR_00521,48,7935,0.08,0.289,3.7,safe_commuters
USR_00522,18,5327,0.367,0.26,8.0,young_pros
USR_00523,29,11819,0.155,0.304,7.6,safe_commuters
USR_00524,75,15247,0.535,0.29,3.0,night_owls
USR_00525,47,5403,0.095,0.212,2.3,safe_commuters
USR_00526,37,17327,0.117,0.372,1.1,safe_commuters
USR_00527,18,9294,0.352,0.063,4.5,young_pros
USR_00528,56,10607,0.329,0.312,0.6,night_owls
USR_00529,68,12873,0.295,0.334,2.7,safe_commuters
USR_00530,43,11278,0.094,0.107,5.5,safe_commuters
USR_00531,24,2894,0.053,0.351,1.1,young_pros
USR_00532,20,6054,0.006,0.24,1.8,young_pros
USR_00533,30,5429,0.215,0.154,1.3,safe_commuters
USR_00534,74,8846,0.251,0.355,1.6,safe_commuters
USR_00535,23,14424,0.123,0.214,3.4,young_pros
USR_00536,73,7117,0.21,0.197,2.7,safe_commuters
USR_00537,49,12745,0.057,0.392,4.5,safe_commuters
USR_00538,70,20483,0.079,0.134,2.2,safe_commuters
USR_00539,64,17115,0.016,0.354,2.4,safe_commuters
USR_00540,38,8980,0.024,0.32,3.5,safe_commuters
USR_00541,56,13471,0.202,0.219,2.1,safe_commuters
USR_00542,37,4133,0.058,0.26,2.5,weekend_warriors
USR_00543,58,2167,0.069,0.123,0.8,weekend_warriors
USR_00544,45,1788,0.204,0.286,2.1,weekend_warriors
USR_00545,40,9048,0.324,0.217,1.7,night_owls
USR_00546,46,10630,0.343,0.251,4.6,night_owls
USR_00547,34,7865,0.055,0.168,1.7,safe_commuters
USR_00548,45,8042,0.147,0.157,0.8,safe_commuters
USR_00549,49,21817,0.287,0.479,3.6,safe_commuters
USR_00550,70,19355,0.062,0.12,3.8,safe_commuters
USR_00551,77,14186,0.038,0.109,0.7,safe_commuters
USR_00552,60,4929,0.048,0.277,3.3,weekend_warriors
USR_00553,41,7443,0.017,0.165,7.6,safe_commuters
USR_00554,27,8776,0.437,0.271,3.2,night_owls
USR_00555,42,8220,0.489,0.264,2.1,night_owls
USR_00556,19,2615,0.068,0.191,2.0,young_pros
USR_00557,30,14919,0.283,0.204,4.8,safe_commuters
USR_00558,49,8012,0.271,0.241,0.8,safe_commuters
USR_00559,52,21117,0.09,0.366,2.1,safe_commuters
USR_00560,22,17455,0.012,0.344,1.1,young_pros
USR_00561,54,13568,0.513,0.118,5.8,night_owls
USR_00562,18,12101,0.097,0.309,1.3,young_pros
USR_00563,37,6361,0.117,0.266,3.0,safe_commuters
USR_00564,54,16632,0.022,0.14,0.7,safe_commuters
USR_00565,67,4595,0.151,0.22,1.8,weekend_warriors
USR_00566,31,5624,0.232,0.207,10.0,safe_commuters
USR_00567,68,4945,0.414,0.415,2.1,weekend_warriors
USR_00568,82,10264,0.099,0.299,0.8,safe_commuters
USR_00569,50,5516,0.156,0.196,2.3,safe_commuters
USR_00570,78,7991,0.052,0.386,1.7,safe_commuters
USR_00571,72,2990,0.61,0.368,5.2,weekend_warriors
USR_00572,22,4905,0.007,0.391,7.6,young_pros
USR_00573,30,9735,0.002,0.344,4.7,safe_commuters
USR_00574,29,4804,0.073,0.407,0.8,weekend_warriors
USR_00575,82,7076,0.198,0.219,1.1,safe_commuters
USR_00576,30,11795,0.074,0.016,5.3,safe_commuters
USR_00577,79,2073,0.35,0.194,1.4,weekend_warriors
USR_00578,50,8647,0.056,0.469,4.0,safe_commuters
USR_00579,75,6804,0.026,0.351,2.5,safe_commuters
USR_00580,47,13871,0.075,0.163,1.2,safe_commuters
USR_00581,20,4586,0.043,0.349,1.3,young_pros
USR_00582,57,17197,0.196,0.462,5.6,safe_commuters
USR_00583,65,7922,0.043,0.414,9.1,safe_commuters
USR_00584,83,8341,0.15,0.214,1.3,safe_commuters
USR_00585,40,6929,0.065,0.249,3.5,safe_commuters
USR_00586,81,17763,0.517,0.352,2.3,night_owls
USR_00587,33,5987,0.206,0.283,2.3,safe_commuters
USR_00588,25,11062,0.437,0.437,3.8,night_owls
USR_00589,70,4583,0.271,0.218,6.3,weekend_warriors
USR_00590,80,11513,0.115,0.316,0.4,safe_commuters
USR_00591,35,2633,0.36,0.408,4.1,weekend_warriors
USR_00592,18,12526,0.388,0.159,3.2,young_pros
USR_00593,67,26175,0.092,0.192,6.2,safe_commuters
USR_00594,77,16099,0.407,0.397,5.4,night_owls
USR_00595,27,10536,0.415,0.267,1.4,night_owls
USR_00596,66,10773,0.35,0.129,6.0,night_owls
USR_00597,56,3902,0.201,0.164,1.6,weekend_warriors
USR_00598,52,7853,0.273,0.122,2.6,safe_commuters
USR_00599,29,5143,0.145,0.484,1.8,safe_commuters
USR_00600,37,3813,0.085,0.311,1.6,weekend_warriors
USR_00601,57,6918,0.036,0.168,0.7,safe_commuters
USR_00602,80,3608,0.058,0.383,0.6,weekend_warriors
USR_00603,27,6407,0.428,0.16,1.6,night_owls
USR_00604,26,9904,0.169,0.265,6.1,safe_commuters
USR_00605,74,3136,0.108,0.371,6.8,weekend_warriors
USR_00606,45,2816,0.298,0.316,1.3,weekend_warriors
USR_00607,30,6791,0.172,0.144,1.8,safe_commuters
USR_00608,39,6138,0.072,0.313,5.3,safe_commuters
USR_00609,82,15875,0.042,0.339,1.1,safe_commuters
USR_00610,33,3687,0.061,0.258,6.2,weekend_warriors
USR_00611,33,13445,0.035,0.337,4.9,safe_commuters
USR_00612,66,4061,0.538,0.259,1.0,weekend_warriors
USR_00613,34,5430,0.259,0.297,10.0,safe_commuters
USR_00614,25,11359,0.12,0.212,2.8,safe_commuters
USR_00615,75,10315,0.103,0.291,1.6,safe_commuters
USR_00616,57,5901,0.006,0.259,3.2,safe_commuters
USR_00617,19,33564,0.192,0.368,3.4,young_pros
USR_00618,21,8874,0.143,0.393,1.2,young_pros
USR_00619,29,3868,0.139,0.185,2.6,weekend_warriors
USR_00620,30,8156,0.237,0.287,1.7,safe_commuters
USR_00621,48,11479,0.096,0.278,1.4,safe_commuters
USR_00622,21,1836,0.177,0.307,2.4,young_pros
USR_00623,78,5238,0.144,0.234,2.1,safe_commuters
USR_00624,38,15620,0.128,0.337,1.2,safe_commuters
USR_00625,29,8400,0.125,0.252,7.7,safe_commuters
USR_00626,84,22552,0.098,0.181,1.1,safe_commuters
USR_00627,70,3630,0.021,0.284,1.6,weekend_warriors
USR_00628,48,9019,0.126,0.227,10.0,safe_commuters
USR_00629,65,29960,0.148,0.355,4.5,safe_commuters
USR_00630,63,6017,0.187,0.331,1.0,safe_commuters
USR_00631,79,2598,0.138,0.325,7.0,weekend_warriors
USR_00632,56,8036,0.311,0.47,1.8,night_owls
USR_00633,37,4309,0.26,0.349,1.3,weekend_warriors
USR_00634,37,7520,0.402,0.305,1.4,night_owls
USR_00635,33,12577,0.052,0.404,5.7,safe_commuters
USR_00636,60,2012,0.149,0.248,1.1,weekend_warriors
USR_00637,77,10024,0.033,0.328,7.0,safe_commuters
USR_00638,74,5445,0.32,0.174,0.7,night_owls
USR_00639,50,4538,0.154,0.272,5.6,weekend_warriors
USR_00640,57,10779,0.265,0.165,3.4,safe_commuters
USR_00641,40,8353,0.02,0.317,1.6,safe_commuters
USR_00642,56,20072,0.01,0.392,2.6,safe_commuters
USR_00643,57,10279,0.254,0.366,3.1,safe_commuters
USR_00644,44,17396,0.07,0.202,1.6,safe_commuters
USR_00645,57,5905,0.069,0.307,0.1,safe_commuters
USR_00646,46,20307,0.055,0.313,2.0,safe_commuters
USR_00647,44,18035,0.16,0.228,2.7,safe_commuters
USR_00648,35,4523,0.211,0.332,2.0,weekend_warriors
USR_00649,68,6635,0.14,0.304,1.5,safe_commuters
USR_00650,26,14343,0.105,0.191,4.0,safe_commuters
USR_00651,60,8023,0.34,0.328,3.4,night_owls
USR_00652,41,8910,0.156,0.238,3.5,safe_commuters
USR_00653,34,9000,0.021,0.261,2.5,safe_commuters
USR_00654,58,6881,0.01,0.147,0.7,safe_commuters
USR_00655,19,7377,0.234,0.353,1.2,young_pros
USR_00656,84,4584,0.019,0.284,1.3,weekend_warriors
USR_00657,45,3882,0.078,0.345,6.6,weekend_warriors
USR_00658,72,6618,0.165,0.275,1.7,safe_commuters
USR_00659,43,6343,0.132,0.147,3.1,safe_commuters
USR_00660,65,2520,0.049,0.088,4.4,weekend_warriors
USR_00661,51,9556,0.137,0.225,0.3,safe_commuters
USR_00662,58,10956,0.133,0.423,1.7,safe_commuters
USR_00663,78,6450,0.269,0.345,5.0,safe_commuters
USR_00664,44,15117,0.182,0.333,1.7,safe_commuters
USR_00665,37,15264,0.175,0.264,5.6,safe_commuters
USR_00666,70,13633,0.126,0.316,1.3,safe_commuters
USR_00667,49,11807,0.114,0.244,3.9,safe_commuters
USR_00668,69,11955,0.141,0.245,4.9,safe_commuters
USR_00669,22,7547,0.384,0.331,1.7,young_pros
USR_00670,80,7261,0.268,0.301,2.5,safe_commuters
USR_00671,19,10314,0.067,0.341,8.7,young_pros
USR_00672,36,10797,0.358,0.153,4.1,night_owls
USR_00673,55,13737,0.005,0.349,3.3,safe_commuters
USR_00674,74,9269,0.367,0.351,0.1,night_owls
USR_00675,64,9473,0.03,0.261,4.3,safe_commuters
USR_00676,56,5999,0.027,0.361,6.4,safe_commuters
USR_00677,20,10275,0.108,0.478,0.8,young_pros
USR_00678,71,4351,0.06,0.257,2.8,weekend_warriors
USR_00679,53,4577,0.191,0.326,1.6,weekend_warriors
USR_00680,36,6333,0.173,0.146,1.7,safe_commuters
USR_00681,55,8135,0.079,0.288,2.8,safe_commuters
USR_00682,71,3976,0.261,0.323,2.1,weekend_warriors
USR_00683,21,4789,0.213,0.349,0.7,young_pros
USR_00684,82,6681,0.047,0.242,1.9,safe_commuters
USR_00685,76,4144,0.134,0.309,4.4,weekend_warriors
USR_00686,53,7830,0.031,0.233,4.1,safe_commuters
USR_00687,22,6162,0.169,0.387,5.0,young_pros
USR_00688,40,34363,0.118,0.589,6.6,safe_commuters
USR_00689,21,7620,0.017,0.227,1.4,young_pros
USR_00690,34,2902,0.117,0.24,2.2,weekend_warriors
USR_00691,49,8300,0.035,0.184,3.1,safe_commuters
USR_00692,34,11937,0.413,0.455,1.9,night_owls
USR_00693,37,5929,0.132,0.283,2.9,safe_commuters
USR_00694,23,24414,0.035,0.068,2.3,young_pros
USR_00695,73,2764,0.051,0.354,2.4,weekend_warriors
USR_00696,18,10835,0.17,0.147,1.8,young_pros
USR_00697,27,5911,0.04,0.358,0.9,safe_commuters
USR_00698,74,19516,0.356,0.366,1.6,night_owls
USR_00699,76,7227,0.401,0.343,0.5,night_owls
USR_00700,40,6104,0.133,0.302,1.0,safe_commuters
USR_00701,58,2989,0.345,0.323,0.8,weekend_warriors
USR_00702,39,8839,0.163,0.236,0.8,safe_commuters
USR_00703,62,11422,0.016,0.357,1.5,safe_commuters
USR_00704,39,7838,0.194,0.159,1.8,safe_commuters
USR_00705,22,3630,0.086,0.292,6.5,young_pros
USR_00706,60,5066,0.139,0.209,3.6,safe_commuters
USR_00707,28,8030,0.145,0.408,4.0,safe_commuters
USR_00708,48,15438,0.01,0.213,8.3,safe_commuters
USR_00709,31,8485,0.385,0.114,7.6,night_owls
USR_00710,67,8654,0.047,0.394,2.6,safe_commuters
USR_00711,78,6779,0.168,0.316,3.6,safe_commuters
USR_00712,70,6873,0.042,0.348,2.0,safe_commuters
USR_00713,47,10353,0.122,0.451,6.3,safe_commuters
USR_00714,42,6437,0.004,0.235,2.5,safe_commuters
USR_00715,49,26269,0.176,0.281,8.9,safe_commuters
USR_00716,73,10915,0.047,0.187,1.5,safe_commuters
USR_00717,64,5991,0.131,0.189,3.0,safe_commuters
USR_00718,43,6386,0.054,0.27,1.5,safe_commuters
USR_00719,47,6569,0.062,0.349,2.4,safe_commuters
USR_00720,28,15011,0.074,0.232,10.0,safe_commuters
USR_00721,66,4520,0.232,0.111,1.2,weekend_warriors
USR_00722,74,6198,0.107,0.385,5.6,safe_commuters
USR_00723,64,5367,0.255,0.286,1.2,safe_commuters
USR_00724,31,4476,0.003,0.169,4.3,weekend_warriors
USR_00725,50,5583,0.011,0.292,4.6,safe_commuters
USR_00726,57,4581,0.071,0.423,0.7,weekend_warriors
USR_00727,20,6053,0.062,0.288,3.5,young_pros
USR_00728,27,2979,0.061,0.376,5.0,weekend_warriors
USR_00729,67,5536,0.415,0.328,1.0,night_owls
USR_00730,80,2917,0.043,0.323,0.3,weekend_warriors
USR_00731,58,19375,0.061,0.266,2.6,safe_commuters
USR_00732,50,9107,0.129,0.35,4.1,safe_commuters
USR_00733,56,17388,0.422,0.141,1.3,night_owls
USR_00734,82,8625,0.146,0.455,3.5,safe_commuters
USR_00735,24,14556,0.024,0.33,5.8,young_pros
USR_00736,39,7913,0.018,0.229,1.5,safe_commuters
USR_00737,67,11542,0.287,0.348,1.2,safe_commuters
USR_00738,33,5772,0.025,0.139,2.4,safe_commuters
USR_00739,50,7366,0.181,0.292,6.3,safe_commuters
USR_00740,24,14353,0.002,0.498,0.9,young_pros
USR_00741,49,9405,0.104,0.244,1.4,safe_commuters
USR_00742,45,5967,0.076,0.367,1.9,safe_commuters
USR_00743,36,12579,0.33,0.23,3.2,night_owls
USR_00744,43,4448,0.247,0.234,2.6,weekend_warriors
USR_00745,56,5777,0.051,0.262,4.5,safe_commuters
USR_00746,84,79138,0.333,0.314,3.9,night_owls
USR_00747,80,9601,0.277,0.241,1.7,safe_commuters
USR_00748,54,10164,0.466,0.059,5.3,night_owls
USR_00749,62,8224,0.286,0.343,7.6,safe_commuters
USR_00750,74,51133,0.515,0.135,1.3,night_owls
USR_00751,36,24397,0.67,0.32,3.6,night_owls
USR_00752,69,3084,0.341,0.255,0.9,weekend_warriors
USR_00753,62,15236,0.047,0.176,2.8,safe_commuters
USR_00754,54,6745,0.475,0.219,3.2,night_owls
USR_00755,79,8084,0.213,0.39,4.2,safe_commuters
USR_00756,22,3566,0.029,0.143,9.2,young_pros
USR_00757,50,4958,0.234,0.322,3.7,weekend_warriors
USR_00758,33,10554,0.026,0.256,2.7,safe_commuters
USR_00759,24,16011,0.079,0.059,2.0,young_pros
USR_00760,46,7639,0.11,0.344,2.2,safe_commuters
USR_00761,18,9606,0.231,0.377,1.8,young_pros
USR_00762,63,8141,0.167,0.265,3.8,safe_commuters
USR_00763,65,12727,0.135,0.423,0.8,safe_commuters
USR_00764,82,8234,0.106,0.178,4.7,safe_commuters
USR_00765,39,5063,0.034,0.328,3.7,safe_commuters
USR_00766,80,4756,0.071,0.127,1.2,weekend_warriors
USR_00767,79,15665,0.035,0.319,2.5,safe_commuters
USR_00768,19,19906,0.391,0.027,1.8,young_pros
USR_00769,39,16323,0.053,0.26,0.5,safe_commuters
USR_00770,18,12523,0.057,0.177,2.6,young_pros
USR_00771,62,5607,0.002,0.202,2.9,safe_commuters
USR_00772,18,9045,0.233,0.161,1.9,young_pros
USR_00773,37,12369,0.149,0.267,2.3,safe_commuters
USR_00774,25,19504,0.019,0.195,4.0,safe_commuters
USR_00775,19,18159,0.017,0.309,2.0,young_pros
USR_00776,72,2608,0.001,0.372,4.7,weekend_warriors
USR_00777,34,7535,0.143,0.165,3.7,safe_commuters
USR_00778,53,5649,0.167,0.217,1.1,safe_commuters
USR_00779,77,5856,0.37,0.281,2.1,night_owls
USR_00780,43,8669,0.123,0.239,2.4,safe_commuters
USR_00781,27,5607,0.156,0.325,2.0,safe_commuters
USR_00782,69,6226,0.006,0.225,1.3,safe_commuters
USR_00783,42,16886,0.057,0.257,10.0,safe_commuters
USR_00784,84,5609,0.234,0.162,4.5,safe_commuters
USR_00785,67,10119,0.474,0.275,2.2,night_owls
USR_00786,63,4595,0.261,0.163,4.8,weekend_warriors
USR_00787,59,9607,0.07,0.256,4.0,safe_commuters
USR_00788,73,10616,0.036,0.311,2.1,safe_commuters
USR_00789,18,13740,0.113,0.131,4.5,young_pros
USR_00790,49,9935,0.093,0.354,1.2,safe_commuters
USR_00791,19,15097,0.054,0.305,1.0,young_pros
USR_00792,71,4245,0.1,0.256,7.3,weekend_warriors
USR_00793,32,4519,0.408,0.287,1.5,weekend_warriors
USR_00794,57,11549,0.652,0.187,0.1,night_owls
USR_00795,22,21028,0.15,0.174,0.6,young_pros
USR_00796,47,8032,0.183,0.258,1.7,safe_commuters
USR_00797,55,10042,0.292,0.255,6.7,safe_commuters
USR_00798,44,15953,0.266,0.388,0.4,safe_commuters
USR_00799,44,5320,0.46,0.2,0.6,night_owls
USR_00800,40,7679,0.15,0.302,2.8,safe_commuters
USR_00801,26,6903,0.226,0.283,1.4,safe_commuters
USR_00802,57,11197,0.289,0.228,6.6,safe_commuters
USR_00803,38,10001,0.276,0.207,5.5,safe_commuters
USR_00804,64,2532,0.274,0.306,0.7,weekend_warriors
USR_00805,61,9050,0.03,0.3,3.2,safe_commuters
USR_00806,78,4955,0.418,0.181,0.8,weekend_warriors
USR_00807,64,14570,0.453,0.255,0.1,night_owls
USR_00808,27,7567,0.044,0.392,7.7,safe_commuters
USR_00809,50,8790,0.108,0.311,0.5,safe_commuters
USR_00810,80,13125,0.185,0.181,3.1,safe_commuters
USR_00811,78,36154,0.011,0.32,0.7,safe_commuters
USR_00812,18,14071,0.069,0.32,2.0,young_pros
USR_00813,25,8512,0.032,0.393,1.8,safe_commuters
USR_00814,46,5650,0.25,0.26,1.7,safe_commuters
USR_00815,80,7055,0.383,0.309,2.2,night_owls
USR_00816,36,4922,0.05,0.416,4.9,weekend_warriors
USR_00817,28,10651,0.168,0.152,5.3,safe_commuters
USR_00818,71,13890,0.146,0.473,2.7,safe_commuters
USR_00819,79,17283,0.047,0.347,5.5,safe_commuters
USR_00820,34,15821,0.192,0.371,1.3,safe_commuters
USR_00821,41,8683,0.177,0.211,3.1,safe_commuters
USR_00822,54,8936,0.07,0.289,5.0,safe_commuters
USR_00823,40,6367,0.045,0.295,0.3,safe_commuters
USR_00824,48,3396,0.022,0.313,0.9,weekend_warriors
USR_00825,75,16992,0.164,0.386,2.0,safe_commuters
USR_00826,54,12252,0.483,0.29,0.8,night_owls
USR_00827,23,10610,0.105,0.303,1.8,young_pros
USR_00828,48,5337,0.197,0.369,0.9,safe_commuters
USR_00829,49,13604,0.004,0.189,5.1,safe_commuters
USR_00830,19,3289,0.127,0.365,2.4,young_pros
USR_00831,39,4820,0.035,0.384,0.9,weekend_warriors
USR_00832,45,7608,0.163,0.36,1.9,safe_commuters
USR_00833,80,9060,0.057,0.357,7.1,safe_commuters
USR_00834,40,11965,0.156,0.155,0.8,safe_commuters
USR_00835,69,13084,0.245,0.459,1.7,safe_commuters
USR_00836,35,28960,0.356,0.37,1.3,night_owls
USR_00837,31,8132,0.071,0.329,3.5,safe_commuters
USR_00838,83,8823,0.139,0.346,3.4,safe_commuters
USR_00839,74,9182,0.355,0.288,6.3,night_owls
USR_00840,20,3395,0.052,0.22,1.0,young_pros
USR_00841,84,8507,0.005,0.277,7.5,safe_commuters
USR_00842,76,14343,0.071,0.333,4.6,safe_commuters
USR_00843,79,11803,0.035,0.312,1.8,safe_commuters
USR_00844,45,1840,0.272,0.23,2.6,weekend_warriors
USR_00845,81,14177,0.05,0.411,5.2,safe_commuters
USR_00846,21,24620,0.353,0.233,4.7,young_pros
USR_00847,31,7537,0.292,0.319,0.1,safe_commuters
USR_00848,46,6236,0.119,0.049,0.8,safe_commuters
USR_00849,36,13458,0.214,0.353,0.9,safe_commuters
USR_00850,75,13321,0.174,0.303,4.6,safe_commuters
USR_00851,62,9881,0.114,0.379,3.5,safe_commuters
USR_00852,58,5464,0.136,0.291,5.4,safe_commuters
USR_00853,20,8816,0.086,0.097,1.9,young_pros
USR_00854,20,16251,0.058,0.375,0.8,young_pros
USR_00855,30,12172,0.218,0.499,3.8,safe_commuters
USR_00856,42,7235,0.323,0.521,8.2,night_owls
USR_00857,57,23169,0.252,0.437,1.4,safe_commuters
USR_00858,29,15350,0.205,0.406,0.9,safe_commuters
USR_00859,50,11531,0.068,0.273,1.5,safe_commuters
USR_00860,52,21417,0.431,0.13,4.3,night_owls
USR_00861,48,5780,0.071,0.188,3.5,safe_commuters
USR_00862,83,8091,0.114,0.331,0.4,safe_commuters
USR_00863,69,13234,0.032,0.201,0.7,safe_commuters
USR_00864,84,9976,0.026,0.184,2.0,safe_commuters
USR_00865,72,7689,0.414,0.056,1.3,night_owls
USR_00866,26,15175,0.023,0.349,4.3,safe_commuters
USR_00867,37,4031,0.17,0.323,1.1,weekend_warriors
USR_00868,33,11613,0.194,0.294,7.0,safe_commuters
USR_00869,30,3326,0.24,0.267,1.7,weekend_warriors
USR_00870,64,9221,0.004,0.213,4.5,safe_commuters
USR_00871,30,2833,0.024,0.197,0.1,weekend_warriors
USR_00872,38,6819,0.254,0.202,2.9,safe_commuters
USR_00873,50,24726,0.306,0.335,0.3,night_owls
USR_00874,50,9520,0.11,0.181,1.2,safe_commuters
USR_00875,58,11313,0.081,0.31,4.7,safe_commuters
USR_00876,81,8989,0.384,0.164,2.4,night_owls
USR_00877,55,11601,0.12,0.108,2.3,safe_commuters
USR_00878,68,12964,0.141,0.137,0.6,safe_commuters
USR_00879,34,6955,0.365,0.215,3.4,night_owls
USR_00880,74,11852,0.004,0.101,4.6,safe_commuters
USR_00881,54,7788,0.4,0.234,3.5,night_owls
USR_00882,22,8958,0.058,0.324,0.2,young_pros
USR_00883,51,8797,0.284,0.122,4.5,safe_commuters
USR_00884,79,4866,0.022,0.313,3.8,weekend_warriors
USR_00885,56,3725,0.029,0.135,2.8,weekend_warriors
USR_00886,53,6891,0.166,0.318,1.9,safe_commuters
USR_00887,56,13061,0.211,0.319,3.0,safe_commuters
USR_00888,69,10320,0.215,0.347,1.3,safe_commuters
USR_00889,30,9712,0.106,0.169,3.3,safe_commuters
USR_00890,68,6803,0.369,0.378,2.7,night_owls
USR_00891,29,12899,0.034,0.102,2.1,safe_commuters
USR_00892,21,6396,0.274,0.139,1.1,young_pros
USR_00893,37,11026,0.289,0.359,5.0,safe_commuters
USR_00894,40,6947,0.194,0.319,4.3,safe_commuters
USR_00895,41,15091,0.066,0.15,3.1,safe_commuters
USR_00896,49,14146,0.02,0.265,5.5,safe_commuters
USR_00897,66,7858,0.113,0.129,1.4,safe_commuters
USR_00898,70,4865,0.072,0.219,1.1,weekend_warriors
USR_00899,60,13305,0.05,0.294,3.2,safe_commuters
USR_00900,82,6018,0.134,0.116,4.3,safe_commuters
USR_00901,47,2804,0.018,0.255,2.6,weekend_warriors
USR_00902,61,4508,0.046,0.184,1.1,weekend_warriors
USR_00903,61,25372,0.014,0.366,1.9,safe_commuters
USR_00904,25,14324,0.084,0.173,3.7,safe_commuters
USR_00905,70,5857,0.11,0.199,1.4,safe_commuters
USR_00906,57,5196,0.007,0.065,0.8,safe_commuters
USR_00907,50,9596,0.122,0.294,4.7,safe_commuters
USR_00908,59,9166,0.658,0.417,0.4,night_owls
USR_00909,57,11832,0.149,0.226,1.5,safe_commuters
USR_00910,36,5597,0.031,0.359,3.6,safe_commuters
USR_00911,40,4546,0.038,0.272,3.9,weekend_warriors
USR_00912,72,6387,0.142,0.391,4.7,safe_commuters
USR_00913,55,8956,0.038,0.242,1.5,safe_commuters
USR_00914,73,8018,0.179,0.319,2.5,safe_commuters
USR_00915,31,9516,0.067,0.374,1.1,safe_commuters
USR_00916,27,19416,0.226,0.354,3.3,safe_commuters
USR_00917,59,22060,0.187,0.168,2.5,safe_commuters
USR_00918,64,14330,0.029,0.113,3.1,safe_commuters
USR_00919,42,15046,0.317,0.341,8.2,night_owls
USR_00920,20,22725,0.261,0.286,2.6,young_pros
USR_00921,52,9041,0.144,0.181,1.8,safe_commuters
USR_00922,37,2663,0.055,0.373,3.6,weekend_warriors
